Spec,Size,Remove,Is Real.,Total,
specs/genbuf_unreal_wgf.spectra, 60, -1, false, 11.251, 
specs/genbuf_unreal_wgf.spectra, 60, 0, false, 13.308, 
specs/genbuf_unreal_wgf.spectra, 60, 1, false, 14.519, 
specs/genbuf_unreal_wgf.spectra, 60, 2, false, 12.828, 
specs/genbuf_unreal_wgf.spectra, 60, 3, false, 13.447, 
specs/genbuf_unreal_wgf.spectra, 60, 4, false, 12.506, 
specs/genbuf_unreal_wgf.spectra, 60, 5, false, 13.442, 
specs/genbuf_unreal_wgf.spectra, 60, 6, false, 12.578, 
specs/genbuf_unreal_wgf.spectra, 60, 7, false, 6.552, 
specs/genbuf_unreal_wgf.spectra, 60, 8, false, 13.310, 
specs/genbuf_unreal_wgf.spectra, 60, 9, true, 39.838, 
specs/genbuf_unreal_wgf.spectra, 60, 10, false, 10.458, 
specs/genbuf_unreal_wgf.spectra, 60, 11, false, 9.337, 
specs/genbuf_unreal_wgf.spectra, 60, 12, false, 9.893, 
specs/genbuf_unreal_wgf.spectra, 60, 13, false, 9.945, 
specs/genbuf_unreal_wgf.spectra, 60, 14, false, 10.122, 
specs/genbuf_unreal_wgf.spectra, 60, 15, false, 9.957, 
specs/genbuf_unreal_wgf.spectra, 60, 16, false, 9.653, 
specs/genbuf_unreal_wgf.spectra, 60, 17, false, 10.526, 
specs/genbuf_unreal_wgf.spectra, 60, 18, false, 9.648, 
specs/genbuf_unreal_wgf.spectra, 60, 19, false, 9.756, 
specs/genbuf_unreal_wgf.spectra, 60, 20, false, 9.464, 
specs/genbuf_unreal_wgf.spectra, 60, 21, false, 9.479, 
specs/genbuf_unreal_wgf.spectra, 60, 22, false, 9.689, 
specs/genbuf_unreal_wgf.spectra, 60, 23, false, 9.386, 
specs/genbuf_unreal_wgf.spectra, 60, 24, false, 4.900, 
specs/genbuf_unreal_wgf.spectra, 60, 25, true, 13.212, 
specs/genbuf_unreal_wgf.spectra, 60, 26, false, 26.146, 
specs/genbuf_unreal_wgf.spectra, 60, 27, false, 9.458, 
specs/genbuf_unreal_wgf.spectra, 60, 88, false, 9.340, 
specs/genbuf_unreal_wgf.spectra, 60, 89, false, 6.580, 
specs/genbuf_unreal_wgf.spectra, 60, 90, true, 14.443, 
specs/genbuf_unreal_wgf.spectra, 60, 91, false, 9.683, 
specs/genbuf_unreal_wgf.spectra, 60, 92, false, 9.263, 
specs/genbuf_unreal_wgf.spectra, 60, 93, false, 9.315, 
specs/genbuf_unreal_wgf.spectra, 60, 94, false, 9.428, 
specs/genbuf_unreal_wgf.spectra, 60, 95, false, 9.364, 
specs/genbuf_unreal_wgf.spectra, 60, 96, true, 39.681, 
specs/genbuf_unreal_wgf.spectra, 60, 97, false, 17.015, 
